ponto;O1intact_rock_strength;O2intact_rock_strength;O3intact_rock_strength;O4intact_rock_strength;O5intact_rock_strength;O6intact_rock_strength;O1weathering;O2weathering;O3weathering;O4weathering;O5weathering;O1discontinuity_spacing;O2discontinuity_spacing;O3discontinuity_spacing;O4discontinuity_spacing;O1discontinuity_persistence;O2discontinuity_persistence;O3discontinuity_persistence;O4discontinuity_persistence;O1discontinuity_aperture;O2discontinuity_aperture;O3discontinuity_aperture;O4discontinuity_aperture;N1presence_of_water;classification
3503;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_I
3504;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
3505;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
3506;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;class_II
3507;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;class_II
3508;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;class_II
3509;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;class_II
3510;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
3511;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
3512;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;class_I
3513;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;class_I
3514;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;class_I
3515;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;class_I
3516;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;1;class_I
3517;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;1;class_I
3518;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;class_I
3519;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;class_I
3520;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;class_I
3521;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;class_I
3522;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;class_I
3523;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;1;class_I
3524;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;class_I
3525;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;class_I
3528;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_II
3529;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_II
3530;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;class_II
3531;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;class_II
3532;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_II
3533;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_II
3534;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3535;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3536;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3537;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3538;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3539;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3540;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;class_I
3541;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;class_I
3542;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3543;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3544;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3545;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3546;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3547;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3548;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;class_I
3549;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;class_II
3550;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3551;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_I
3552;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_I
3553;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_I
3554;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_I
3555;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_I
3556;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_I
3557;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;class_II
3558;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_II
3559;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_II
3560;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_II
3561;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;class_II
3562;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;class_II
3563;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;class_II
3564;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3565;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3566;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;class_II
3567;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;class_II
3568;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3569;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3570;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3571;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3572;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3573;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3574;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;class_I
3575;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3576;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3577;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_I
3578;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_I
3579;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3580;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3581;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
3582;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
3583;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_II
3584;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_II
3585;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
3586;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
3587;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3588;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3589;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;class_II
3590;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;class_II
3591;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3592;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3593;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;class_II
3594;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_III
3595;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_III
3596;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3597;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3600;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;class_I
3601;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;class_I
3602;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;class_II
3603;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;class_II
3604;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_II
3605;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_II
3608;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3609;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3610;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3611;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3612;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3613;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3614;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3615;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3616;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3617;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3618;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3619;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3620;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3621;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3622;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3623;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3624;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3625;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;class_II
3626;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;class_II
3627;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_III
3628;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_III
3629;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_III
3630;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_III
3631;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3632;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3633;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3634;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3635;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;class_II
3636;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;class_II
3637;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_II
3638;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_II
3639;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3640;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3641;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;1;1;1;1;class_II
3642;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;1;1;1;1;class_II
3643;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3644;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_II
3645;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;class_II
3646;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3647;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;class_I
3648;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;class_I
3649;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;class_I
3650;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3651;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3652;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3653;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3654;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3655;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3656;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;class_II
3657;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;class_II
3658;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3659;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3660;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;class_II
3661;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;class_II
3662;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3663;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3664;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
3665;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
3666;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3667;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3668;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3669;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3670;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3671;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3672;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3673;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3674;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3675;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3676;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3677;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3678;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;class_I
3679;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;class_I
3680;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;class_I
3681;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;class_I
3682;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3683;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3684;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;class_II
3685;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;class_II
3686;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;class_I
3687;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;class_I
3688;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3689;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3690;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3691;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3692;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_II
3693;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_II
3694;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3695;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3696;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_III
3697;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_III
3698;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_III
3699;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_III
3700;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3701;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3702;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3703;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3704;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;class_I
3705;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;class_I
3706;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3707;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3708;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3709;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3710;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3711;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3712;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3713;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3714;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3715;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_I
3716;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3717;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3718;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3719;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3720;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_III
3721;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_III
3722;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3723;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;class_II
3724;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;class_II
3727;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3728;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3729;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3730;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;class_II
3731;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;class_II
3732;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3733;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3734;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;class_II
3735;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;class_II
3737;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3738;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3739;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_II
3740;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_II
3741;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3742;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;class_III
3743;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3744;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3745;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3746;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3747;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3748;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3749;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3751;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3752;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3753;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3754;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
3756;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3757;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
3758;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;class_I
3759;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;class_I
3760;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3761;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
3762;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
